Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
21206,ÁNCASH,HUAYLAS,PAMPAROMÁS,8577,30,"59,4",8,546
21207,ÁNCASH,HUAYLAS,PUEBLO LIBRE,6990,"34,1","64,1",7,386
21208,ÁNCASH,HUAYLAS,SANTA CRUZ,4588,"39,6","64,9",7,288
21209,ÁNCASH,HUAYLAS,SANTO TORIBIO,1092,"35,9",62,7,393
21210,ÁNCASH,HUAYLAS,YURACMARCA,2193,"41,9","67,1",6,216
21301,ÁNCASH,MARISCAL LUZURIAG,PISCOBAMBA,3122,"22,9","40,4",12,1032
21302,ÁNCASH,MARISCAL LUZURIAG,CASCA,4015,"40,8","75,2",6,145
21303,ÁNCASH,MARISCAL LUZURIAG,ELEAZAR GUZMÁN BARRÓ,1421,40,"61,7",7,338
21305,ÁNCASH,MARISCAL LUZURIAG,LLAMA,1015,"31,7","59,7",8,508
21306,ÁNCASH,MARISCAL LUZURIAG,LLUMPA,6315,"41,6","68,4",6,200
21307,ÁNCASH,MARISCAL LUZURIAG,LUCMA,2870,"38,6","66,7",7,274
21308,ÁNCASH,MARISCAL LUZURIAG,MUSGA,1036,"38,2","66,2",7,292
21401,ÁNCASH,OCROS,OCROS,1259,9,"25,2",16,1526
21402,ÁNCASH,OCROS,ACAS,676,"20,7","35,4",12,1157
21403,ÁNCASH,OCROS,CAJAMARQUILLA,297,"25,1","43,9",11,929
21404,ÁNCASH,OCROS,CARHUAPAMPA,447,"25,1","43,9",11,930
21406,ÁNCASH,OCROS,CONGAS,1313,"20,7","35,4",12,1158
21408,ÁNCASH,OCROS,SAN CRISTÓBAL RAJÁN,437,"25,1","43,9",11,931
21409,ÁNCASH,OCROS,SAN PEDRO,544,"20,7","35,4",12,1159
21410,ÁNCASH,OCROS,SANTIAGO DE CHILCAS,452,"25,9",54,9,718
21501,ÁNCASH,PALLASCA,CABANA,2588,23,"41,9",11,991
21502,ÁNCASH,PALLASCA,BOLOGNESI,1017,"37,8","65,7",7,309
21503,ÁNCASH,PALLASCA,CONCHUCOS,7850,"50,1","75,2",4,92
21504,ÁNCASH,PALLASCA,HUACASCHUQUE,532,"54,6","81,9",4,42
21505,ÁNCASH,PALLASCA,HUANDOVAL,1082,34,61,8,444
21506,ÁNCASH,PALLASCA,LACABAMBA,517,"49,4","77,1",4,89
21507,ÁNCASH,PALLASCA,LLAPO,624,"33,9","57,9",8,499
21508,ÁNCASH,PALLASCA,PALLASCA,2517,"46,3","69,6",6,149
21509,ÁNCASH,PALLASCA,PAMPAS,3697,"34,7","55,4",8,533
21510,ÁNCASH,PALLASCA,SANTA ROSA,1147,"37,3",64,7,347
21511,ÁNCASH,PALLASCA,TAUCA,2800,"48,7","69,8",5,131
21601,ÁNCASH,POMABAMBA,POMABAMBA,14933,23,"43,2",11,976
21602,ÁNCASH,POMABAMBA,HUAYLLÁN,3051,"39,4","59,1",7,382
21603,ÁNCASH,POMABAMBA,PAROBAMBA,6369,"38,2","60,8",7,379
21604,ÁNCASH,POMABAMBA,QUINUABAMBA,2322,51,"75,8",4,88
21701,ÁNCASH,RECUAY,RECUAY,4527,18,31,14,1272
21702,ÁNCASH,RECUAY,CÁTAC,4060,18,31,14,1273
21703,ÁNCASH,RECUAY,COTAPARACO,394,"12,9","36,1",14,1267
21704,ÁNCASH,RECUAY,HUAYLLAPAMPA,580,"25,3","53,4",10,742
21705,ÁNCASH,RECUAY,LLACLLIN,855,"17,4","27,9",14,1359
21706,ÁNCASH,RECUAY,MARCA,1924,"23,7","48,8",10,863
21707,ÁNCASH,RECUAY,PAMPAS CHICO,854,"17,4","27,9",14,1360
21708,ÁNCASH,RECUAY,PARARIN,1716,"17,4","27,9",14,1361
21709,ÁNCASH,RECUAY,TAPACOCHA,432,"17,4","27,9",14,1362
21710,ÁNCASH,RECUAY,TICAPAMPA,2743,"17,4","27,9",14,1363
21801,ÁNCASH,SANTA,CHIMBOTE,216776,"13,2","18,3",16,1563
21802,ÁNCASH,SANTA,CÁCERES DEL PERÚ,4816,"35,1","53,5",8,569
21803,ÁNCASH,SANTA,COISHCO,17491,14,25,15,1446
21804,ÁNCASH,SANTA,MACATE,3275,"44,7","66,6",6,186
21805,ÁNCASH,SANTA,MORO,8683,"10,7","29,5",15,1425
21806,ÁNCASH,SANTA,NEPEÑA,14846,"14,5","24,9",15,1442
21807,ÁNCASH,SANTA,SAMANCO,5225,"11,5","31,4",14,1394
21808,ÁNCASH,SANTA,SANTA,22689,"14,1","25,7",15,1435
21809,ÁNCASH,SANTA,NUEVO CHIMBOTE,180252,"7,8",12,19,1733
21901,ÁNCASH,SIHUAS,SIHUAS,5687,"18,1","37,6",12,1168
21902,ÁNCASH,SIHUAS,ACOBAMBA,1647,"52,4","77,5",4,66
21903,ÁNCASH,SIHUAS,ALFONSO UGARTE,514,41,"70,6",6,182
21904,ÁNCASH,SIHUAS,CASHAPAMPA,2945,"33,5","62,8",8,420
21905,ÁNCASH,SIHUAS,CHINGALPO,916,"33,7","63,8",7,398
21906,ÁNCASH,SIHUAS,HUAYLLABAMBA,3701,"45,3","75,1",5,114
21907,ÁNCASH,SIHUAS,QUICHES,2400,33,"58,1",8,509
21908,ÁNCASH,SIHUAS,RAGASH,2404,"45,4","73,2",5,129
21909,ÁNCASH,SIHUAS,SAN JUAN,6914,52,"72,8",5,98
21910,ÁNCASH,SIHUAS,SICSIBAMBA,1502,"34,4","61,5",8,427
22001,ÁNCASH,YUNGAY,YUNGAY,22302,"21,1","36,2",12,1143
22002,ÁNCASH,YUNGAY,CASCAPARA,1698,51,74,4,95
22003,ÁNCASH,YUNGAY,MANCOS,6881,"19,3","41,6",12,1066
22004,ÁNCASH,YUNGAY,MATACOTO,1522,"27,9","54,8",9,662
22005,ÁNCASH,YUNGAY,QUILLO,13137,"40,9","77,5",5,132
22006,ÁNCASH,YUNGAY,RANRAHIRCA,2964,"27,3","52,9",9,706
22007,ÁNCASH,YUNGAY,SHUPLUY,1904,"40,9",66,6,246
22008,ÁNCASH,YUNGAY,YANAMA,5361,"31,1","52,1",9,652
220101,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,85365,"12,9","19,8",16,1552
220102,SAN MARTÍN,MOYOBAMBA,CALZADA,4792,"12,9","19,8",16,1553
220103,SAN MARTÍN,MOYOBAMBA,HABANA,1677,5,"26,4",16,1565
220104,SAN MARTÍN,MOYOBAMBA,JEPELACIO,15972,"25,4","45,3",10,898
220105,SAN MARTÍN,MOYOBAMBA,SORITOR,22909,"22,7","44,4",11,957
220106,SAN MARTÍN,MOYOBAMBA,YANTALO,2916,"12,9","19,8",16,1554
220201,SAN MARTÍN,BELLAVISTA,BELLAVISTA,18627,"19,1","35,9",12,1177
220202,SAN MARTÍN,BELLAVISTA,ALTO BIAVO,9595,"21,8","57,3",9,734
220203,SAN MARTÍN,BELLAVISTA,BAJO BIAVO,15041,6,"34,2",15,1426
220204,SAN MARTÍN,BELLAVISTA,HUALLAGA,2735,"11,8","43,5",12,1171
220205,SAN MARTÍN,BELLAVISTA,SAN PABLO,8638,"34,6","58,3",8,479
220206,SAN MARTÍN,BELLAVISTA,SAN RAFAEL,6257,"24,2","51,7",10,807
220301,SAN MARTÍN,EL DORADO,SAN JOSÉ DE SISA,16998,"24,9",48,10,855
220302,SAN MARTÍN,EL DORADO,AGUA BLANCA,2359,"13,9","35,1",14,1268
220303,SAN MARTÍN,EL DORADO,SAN MARTÍN,13096,"23,2","54,7",10,760
220304,SAN MARTÍN,EL DORADO,SANTA ROSA,7305,17,"43,9",12,1067
220305,SAN MARTÍN,EL DORADO,SHATOJA,3225,"17,5","45,7",12,1037
220403,SAN MARTÍN,HUALLAGA,EL ESLABÓN,1992,"11,7","26,9",15,1454
220404,SAN MARTÍN,HUALLAGA,PISCOYACU,4716,"7,3","30,2",15,1480
220405,SAN MARTÍN,HUALLAGA,SACANCHE,2395,"11,7","26,9",15,1455
220406,SAN MARTÍN,HUALLAGA,TINGO DE SAPOSOA,822,"2,9","20,6",18,1688
220501,SAN MARTÍN,LAMAS,LAMAS,15474,14,"30,2",14,1375
220502,SAN MARTÍN,LAMAS,ALONSO DE ALVARADO,14486,"19,3","36,7",12,1162
220503,SAN MARTÍN,LAMAS,BARRANQUITA,7435,"4,9","25,1",16,1592
220504,SAN MARTÍN,LAMAS,CAYNARACHI,11081,"13,6","39,3",13,1204
220505,SAN MARTÍN,LAMAS,CUÑUMBUQUI,3100,"4,9","25,1",16,1593
220506,SAN MARTÍN,LAMAS,PINTO RECODO,9134,"24,6","47,6",10,869
220507,SAN MARTÍN,LAMAS,RUMISAPA,3842,"10,8","33,1",14,1380
220508,SAN MARTÍN,LAMAS,SAN ROQUE DE CUMBAZA,1715,19,"42,7",12,1051
220509,SAN MARTÍN,LAMAS,SHANAO,1920,19,"42,7",12,1052
220510,SAN MARTÍN,LAMAS,TABALOSOS,14593,"33,6","55,7",8,550
220511,SAN MARTÍN,LAMAS,ZAPATERO,5857,"19,3","36,7",12,1163
220601,SAN MARTÍN,MARISCAL CÁCERES,JUANJUI,34024,"12,8","26,8",15,1438
220603,SAN MARTÍN,MARISCAL CÁCERES,HUICUNGO,9409,"23,4","42,4",11,981
220604,SAN MARTÍN,MARISCAL CÁCERES,PACHIZA,6752,"23,4","42,4",11,982
220605,SAN MARTÍN,MARISCAL CÁCERES,PAJARILLO,5818,"17,7","39,6",12,1144
220701,SAN MARTÍN,PICOTA,PICOTA,11450,"16,2","33,2",14,1257
220702,SAN MARTÍN,PICOTA,BUENOS AIRES,3019,15,"43,7",12,1113
220703,SAN MARTÍN,PICOTA,CASPISAPA,2186,"9,1","27,1",15,1510
220705,SAN MARTÍN,PICOTA,PUCACACA,3019,"6,4","26,5",16,1548
220706,SAN MARTÍN,PICOTA,SAN CRISTÓBAL,1199,"9,1","27,1",15,1511
220707,SAN MARTÍN,PICOTA,SAN HILARIÓN,3823,"16,2","33,2",14,1258
220708,SAN MARTÍN,PICOTA,SHAMBOYACU,10440,"33,6","65,8",7,371
220709,SAN MARTÍN,PICOTA,TINGO DE PONASA,3888,"27,6","57,2",9,626
220710,SAN MARTÍN,PICOTA,TRES UNIDOS,4134,"25,2","51,2",10,789
220801,SAN MARTÍN,RIOJA,RIOJA,26660,"10,7","23,5",16,1527
220802,SAN MARTÍN,RIOJA,AWAJUN,7955,"17,8","44,9",12,1040
220803,SAN MARTÍN,RIOJA,ELIAS SOPLIN VARGAS,20862,32,"55,1",8,587
220804,SAN MARTÍN,RIOJA,NUEVA CAJAMARCA,46862,"19,7","37,2",12,1149
220805,SAN MARTÍN,RIOJA,PARDO MIGUEL,17183,"26,3",47,10,847
220806,SAN MARTÍN,RIOJA,POSIC,2094,"19,6","42,2",12,1049
220807,SAN MARTÍN,RIOJA,SAN FERNANDO,3678,"5,9","25,4",16,1566
220808,SAN MARTÍN,RIOJA,YORONGOS,2573,"19,6","42,2",12,1050
220809,SAN MARTÍN,RIOJA,YURACYACU,3784,"19,7","37,2",12,1150
220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,82900,"4,6","9,3",21,1779
220902,SAN MARTÍN,SAN MARTÍN,ALBERTO LEVEAU,915,"9,3",31,15,1422
220903,SAN MARTÍN,SAN MARTÍN,CACATACHI,3778,"13,7","30,5",14,1376
220904,SAN MARTÍN,SAN MARTÍN,CHAZUTA,10580,"42,1","68,7",6,192
220905,SAN MARTÍN,SAN MARTÍN,CHIPURANA,2407,"27,1","46,5",10,838
220906,SAN MARTÍN,SAN MARTÍN,EL PORVENIR,2551,"27,1","46,5",10,839
220907,SAN MARTÍN,SAN MARTÍN,HUIMBAYOC,5542,"29,1","65,5",8,448
220908,SAN MARTÍN,SAN MARTÍN,JUAN GUERRA,4147,"13,7","30,5",14,1377
220909,SAN MARTÍN,SAN MARTÍN,LA BANDA DE SHILCAYO,49359,"11,2","19,8",16,1573
220910,SAN MARTÍN,SAN MARTÍN,MORALES,43287,"3,4","9,4",21,1785
220911,SAN MARTÍN,SAN MARTÍN,PAPAPLAYA,2028,"27,1","46,5",10,840
220912,SAN MARTÍN,SAN MARTÍN,SAN ANTONIO,1734,"9,3",31,15,1423
220913,SAN MARTÍN,SAN MARTÍN,SAUCE,6810,"19,9","52,7",10,859
220914,SAN MARTÍN,SAN MARTÍN,SHAPAJA,2036,"5,3","27,9",16,1544
221001,SAN MARTÍN,TOCACHE,TOCACHE,30496,"9,9","21,9",16,1562
221002,SAN MARTÍN,TOCACHE,NUEVO PROGRESO,12525,"16,4","36,4",13,1207
221003,SAN MARTÍN,TOCACHE,PÓLVORA,11095,"16,4","36,4",13,1208
221004,SAN MARTÍN,TOCACHE,SHUNTE,1374,"16,2","49,8",11,979
221005,SAN MARTÍN,TOCACHE,UCHIZA,20960,"12,4","26,9",15,1444
230101,TACNA,TACNA,TACNA,104314,"5,5","9,9",20,1765
230102,TACNA,TACNA,ALTO DE LA ALIANZA,35258,"11,1",19,16,1586
230103,TACNA,TACNA,CALANA,3424,"4,1","10,5",20,1773
230104,TACNA,TACNA,CIUDAD NUEVA,32834,"15,6","25,4",15,1415
230105,TACNA,TACNA,INCLÁN,2688,"9,7","20,4",16,1589
230106,TACNA,TACNA,PACHIA,2277,"9,7","20,4",16,1590
230107,TACNA,TACNA,PALCA,2232,"24,3","44,1",11,941
230108,TACNA,TACNA,POCOLLAY,19415,"10,1","16,7",17,1643
230109,TACNA,TACNA,SAMA,3686,"6,6","14,7",19,1712
230110,TACNA,TACNA,CRNEL.GREGORIO ALBARR,133338,"15,5","21,9",15,1483
230111,TACNA,TACNA,LA YARADA LOS PALOS,6726,"9,7","20,4",16,1591
230201,TACNA,CANDARAVE,CANDARAVE,2359,"21,8","38,9",12,1069
230202,TACNA,CANDARAVE,CAIRANI,970,17,"33,1",14,1250
230204,TACNA,CANDARAVE,CURIBAYA,479,"6,7","26,5",16,1545
230206,TACNA,CANDARAVE,QUILAHUANI,685,"22,2","40,8",12,1039
230301,TACNA,JORGE BASADRE,LOCUMBA,2669,"6,9","19,2",18,1654
230302,TACNA,JORGE BASADRE,ILABAYA,6663,"2,9","8,1",22,1799
230303,TACNA,JORGE BASADRE,ITE,3217,"2,9",11,21,1778
230401,TACNA,TARATA,TARATA,3585,"29,4","43,8",10,849
230402,TACNA,TARATA,HÉROES ALBARRACÍN,295,"17,1","38,1",12,1173
230405,TACNA,TARATA,SITAJARA,334,19,"33,8",13,1205
230406,TACNA,TARATA,SUSAPAYA,488,"18,7","36,3",12,1176
230407,TACNA,TARATA,TARUCACHI,312,19,"33,8",13,1206
230408,TACNA,TARATA,TICACO,582,"20,1","37,7",12,1131
240101,TUMBES,TUMBES,TUMBES,113458,"6,7","10,8",20,1751
240102,TUMBES,TUMBES,CORRALES,25679,"10,9","18,6",16,1598
240103,TUMBES,TUMBES,LA CRUZ,10679,"7,9","14,6",19,1698
240104,TUMBES,TUMBES,PAMPAS DE HOSPITAL,7578,"4,5","16,8",19,1713
240105,TUMBES,TUMBES,SAN JACINTO,9035,"7,9","14,6",19,1699
240106,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,4927,"10,9","18,6",16,1599
240201,TUMBES,CONTRALMIRANTE VI,ZORRITOS,13807,5,"14,3",19,1736
240202,TUMBES,CONTRALMIRANTE VI,CASITAS,2700,12,"27,7",15,1437
240203,TUMBES,CONTRALMIRANTE VI,CANOAS DE PUNTA SAL,7620,"3,1","15,9",19,1740
240301,TUMBES,ZARUMILLA,ZARUMILLA,25390,"6,7","11,8",19,1743
240302,TUMBES,ZARUMILLA,AGUAS VERDES,19195,"6,7","11,8",19,1744
240303,TUMBES,ZARUMILLA,MATAPALO,4320,"3,5","14,7",19,1746
240304,TUMBES,ZARUMILLA,PAPAYAL,7133,"6,4","15,6",19,1707
250101,UCAYALI,CORONEL PORTILLO,CALLERÍA,172052,"4,5","7,9",22,1790
250102,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,19598,"8,2","15,1",18,1689
250103,UCAYALI,CORONEL PORTILLO,IPARIA,12350,"24,5","42,9",11,948
250104,UCAYALI,CORONEL PORTILLO,MASISEA,11961,"23,4","42,2",11,986
250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,118666,"5,9","9,8",20,1763
250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,5742,"8,2","15,1",18,1690
250107,UCAYALI,CORONEL PORTILLO,MANANTAY,107364,"7,5","13,4",19,1723
250201,UCAYALI,ATALAYA,RAYMONDI,39732,25,"38,7",11,1019
250202,UCAYALI,ATALAYA,SEPAHUA,8264,25,"38,7",11,1020
250203,UCAYALI,ATALAYA,TAHUANIA,10618,"20,4","38,7",12,1102
250204,UCAYALI,ATALAYA,YURUA,2435,"40,3",65,7,275
250301,UCAYALI,PADRE ABAD,PADRE ABAD,38100,"6,4","12,4",19,1742
250302,UCAYALI,PADRE ABAD,IRAZOLA,12065,"8,1","17,7",18,1656
250303,UCAYALI,PADRE ABAD,CURIMANÁ,10219,"4,4","13,6",19,1748
250304,UCAYALI,PADRE ABAD,NESHUYA,10501,"7,6","16,3",18,1680
250305,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOL,6159,"8,1","17,7",18,1657
250401,UCAYALI,PURÚS,PURÚS,3284,"20,9",43,11,1012
30101,APURÍMAC,ABANCAY,ABANCAY,76639,"12,4","27,4",15,1434
30102,APURÍMAC,ABANCAY,CHACOCHE,1437,"25,6","53,4",10,738
30103,APURÍMAC,ABANCAY,CIRCA,1836,"31,4","58,3",8,540
30104,APURÍMAC,ABANCAY,CURAHUASI,17064,"20,3",42,12,1043
30105,APURÍMAC,ABANCAY,HUANIPACA,2778,"30,8","58,6",8,549
30106,APURÍMAC,ABANCAY,LAMBRAMA,2813,"20,3","44,4",11,996
30107,APURÍMAC,ABANCAY,PICHIRHUA,2673,"29,1",56,9,616
30108,APURÍMAC,ABANCAY,SAN PEDRO DE CACHORA,2490,"28,7","53,9",9,664
30109,APURÍMAC,ABANCAY,TAMBURCO,12386,"12,8","26,6",15,1440
30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,46035,"17,3","34,5",14,1218
30202,APURÍMAC,ANDAHUAYLAS,ANDARAPA,5565,"37,5",66,7,307
30203,APURÍMAC,ANDAHUAYLAS,CHIARA,1209,"31,8","58,1",8,538
30204,APURÍMAC,ANDAHUAYLAS,HUANCARAMA,5070,"26,8","49,4",10,795
30205,APURÍMAC,ANDAHUAYLAS,HUANCARAY,3846,"45,8","70,1",6,147
30206,APURÍMAC,ANDAHUAYLAS,HUAYANA,751,"23,3","52,6",10,805
30207,APURÍMAC,ANDAHUAYLAS,KISHUARA,6069,37,"63,4",7,353
30208,APURÍMAC,ANDAHUAYLAS,PACOBAMBA,3334,"23,2","49,1",10,867
30209,APURÍMAC,ANDAHUAYLAS,PACUCHA,8367,"29,4","57,4",8,595
30210,APURÍMAC,ANDAHUAYLAS,PAMPACHIRI,2268,"45,8","70,7",6,143
30211,APURÍMAC,ANDAHUAYLAS,POMACOCHA,890,"29,9","56,8",8,597
30212,APURÍMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,3000,"39,2","66,8",6,262
30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,22241,24,"43,2",11,955
30214,APURÍMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRA,1650,"43,9","70,5",6,159
30215,APURÍMAC,ANDAHUAYLAS,SANTA MARÍA DE CHICMO,8570,"38,2","67,6",6,266
30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,19901,"20,2","40,1",12,1082
30217,APURÍMAC,ANDAHUAYLAS,TUMAY HUARACA,1912,"43,1",68,6,188
30218,APURÍMAC,ANDAHUAYLAS,TURPO,3736,"35,1","61,6",8,413
30219,APURÍMAC,ANDAHUAYLAS,KAQUIABAMBA,1748,"38,4","65,4",7,301
30220,APURÍMAC,ANDAHUAYLAS,JOSÉ MARÍA ARGUEDAS,4596,"30,3","58,9",8,553
30301,APURÍMAC,ANTABAMBA,ANTABAMBA,2860,"17,7","38,7",12,1155
30302,APURÍMAC,ANTABAMBA,EL ORO,595,22,"42,1",11,1006
30303,APURÍMAC,ANTABAMBA,HUAQUIRCA,2049,"14,6","36,3",14,1237
30304,APURÍMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,1738,22,"42,1",11,1007
30305,APURÍMAC,ANTABAMBA,OROPESA,2369,"23,7","48,7",10,864
30306,APURÍMAC,ANTABAMBA,PACHACONAS,1079,"19,7","43,5",12,1035
30307,APURÍMAC,ANTABAMBA,SABAINO,1091,37,"64,7",7,343
30402,APURÍMAC,AYMARAES,CAPAYA,593,"27,8","55,5",9,650
30403,APURÍMAC,AYMARAES,CARAYBAMBA,919,"26,6","53,8",9,703
30404,APURÍMAC,AYMARAES,CHAPIMARCA,1907,"27,1","53,7",9,696
30405,APURÍMAC,AYMARAES,COLCABAMBA,712,"24,8","53,2",10,757
30406,APURÍMAC,AYMARAES,COTARUSE,2491,22,"42,2",11,1004
30407,APURÍMAC,AYMARAES,HUAYLLO,453,"25,9","52,7",10,744
30408,APURÍMAC,AYMARAES,JUSTO APU SAHUARAURA,723,30,"58,5",8,570
30409,APURÍMAC,AYMARAES,LUCRE,1507,"41,9",69,6,191
30410,APURÍMAC,AYMARAES,POCOHUANCA,1041,"25,8","53,1",10,740
30411,APURÍMAC,AYMARAES,SAN JUAN DE CHACÑA,770,"21,3","45,7",11,960
30412,APURÍMAC,AYMARAES,SAÑAYCA,1118,22,"42,2",11,1005
30413,APURÍMAC,AYMARAES,SORAYA,736,"26,8","54,8",9,678
30414,APURÍMAC,AYMARAES,TAPAIRIHUA,1901,"37,5","64,7",7,333
30415,APURÍMAC,AYMARAES,TINTAY,2255,"21,1","42,9",11,1010
30416,APURÍMAC,AYMARAES,TORAYA,1266,"24,6","52,7",10,769
30417,APURÍMAC,AYMARAES,YANACA,987,"23,1",50,10,851
30501,APURÍMAC,COTABAMBAS,TAMBOBAMBA,10789,"30,6","55,7",9,602
30502,APURÍMAC,COTABAMBAS,COTABAMBAS,4052,"27,2",54,9,690
30503,APURÍMAC,COTABAMBAS,COYLLURQUI,6756,"41,3","66,2",6,236
30504,APURÍMAC,COTABAMBAS,HAQUIRA,9712,"33,1","57,3",8,526
30505,APURÍMAC,COTABAMBAS,MARA,6127,"29,7","53,8",9,648
30506,APURÍMAC,COTABAMBAS,CHALLHUAHUACHO,17772,"28,6","49,4",10,756
30601,APURÍMAC,CHINCHEROS,CHINCHEROS,5495,"35,7","59,9",8,437
30602,APURÍMAC,CHINCHEROS,ANCO-HUALLO,10695,"27,1","50,7",10,764
30603,APURÍMAC,CHINCHEROS,COCHARCAS,1729,"40,8",67,6,228
30604,APURÍMAC,CHINCHEROS,HUACCANA,6711,"27,6","50,7",10,755
30605,APURÍMAC,CHINCHEROS,OCOBAMBA,7036,"29,6","56,7",9,600
30606,APURÍMAC,CHINCHEROS,ONGOY,2352,"29,6","56,3",9,607
30607,APURÍMAC,CHINCHEROS,URANMARCA,2765,"39,4","66,4",6,267
30608,APURÍMAC,CHINCHEROS,RANRACANCHA,4158,"41,4","66,3",6,230
30609,APURÍMAC,CHINCHEROS,ROCCHACC,2787,"31,8","57,7",8,544
30610,APURÍMAC,CHINCHEROS,EL PORVENIR,1771,"40,5",67,6,235
30611,APURÍMAC,CHINCHEROS,LOS CHANKAS,1045,"43,4","69,8",6,170
30701,APURÍMAC,GRAU,CHUQUIBAMBILLA,5255,"25,5","47,6",10,850
30702,APURÍMAC,GRAU,CURPAHUASI,1967,"40,1",67,6,242
30703,APURÍMAC,GRAU,GAMARRA,2696,"39,7","66,3",6,264
30704,APURÍMAC,GRAU,HUAYLLATI,1346,"32,4","61,5",8,459
30705,APURÍMAC,GRAU,MAMARA,893,"22,9","41,9",11,994
30706,APURÍMAC,GRAU,MICAELA BASTIDAS,905,"38,4","65,7",7,296
30707,APURÍMAC,GRAU,PATAYPAMPA,794,"35,9",68,7,300
30708,APURÍMAC,GRAU,PROGRESO,3222,"37,5","61,1",7,381
30709,APURÍMAC,GRAU,SAN ANTONIO,271,"23,2",53,10,792
30710,APURÍMAC,GRAU,SANTA ROSA,562,"33,4","62,9",8,418
30711,APURÍMAC,GRAU,TURPAY,640,"22,9","41,9",11,995
30712,APURÍMAC,GRAU,VILCABAMBA,1324,19,"41,3",12,1081
30713,APURÍMAC,GRAU,VIRUNDO,643,"26,6","56,1",9,661
30714,APURÍMAC,GRAU,CURASCO,1241,"39,2","68,4",6,234
40101,AREQUIPA,AREQUIPA,AREQUIPA,54400,"0,3","1,1",26,1868
40102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,88537,"3,2","7,3",22,1805
40103,AREQUIPA,AREQUIPA,CAYMA,103140,"4,3","8,5",21,1787
40104,AREQUIPA,AREQUIPA,CERRO COLORADO,229142,"5,9","12,3",19,1745
40105,AREQUIPA,AREQUIPA,CHARACATO,16263,"7,4","15,6",18,1694
40106,AREQUIPA,AREQUIPA,CHIGUATA,3112,"9,5","26,1",15,1514
40107,AREQUIPA,AREQUIPA,JACOBO HUNTER,51848,"2,3","6,4",22,1819
40108,AREQUIPA,AREQUIPA,LA JOYA,38103,"12,5","21,4",16,1534
40109,AREQUIPA,AREQUIPA,MARÍANO MELGAR,64442,"3,6","8,7",22,1793
40110,AREQUIPA,AREQUIPA,MIRAFLORES,63632,"2,3","5,6",23,1825
40111,AREQUIPA,AREQUIPA,MOLLEBAYA,6998,"0,8","13,9",20,1772
40112,AREQUIPA,AREQUIPA,PAUCARPATA,134099,"4,2","8,2",22,1791
40113,AREQUIPA,AREQUIPA,POCSI,447,"9,1","19,7",16,1608
40114,AREQUIPA,AREQUIPA,POLOBAYA,797,"8,4","26,9",16,1516
40115,AREQUIPA,AREQUIPA,QUEQUEÑA,6977,"7,4","15,6",18,1695
40116,AREQUIPA,AREQUIPA,SABANDIA,4544,"7,4","15,6",18,1696
40117,AREQUIPA,AREQUIPA,SACHACA,27038,"3,9","9,2",21,1782
40118,AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,561,"9,1","19,7",16,1609
40119,AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,1299,15,"39,6",12,1180
40120,AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,650,"12,3","33,7",14,1342
40121,AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,7478,"12,5","21,4",16,1535
40122,AREQUIPA,AREQUIPA,SOCABAYA,80977,"2,9","6,5",22,1815
40123,AREQUIPA,AREQUIPA,TIABAYA,17023,"3,5","11,4",20,1771
40124,AREQUIPA,AREQUIPA,UCHUMAYO,16195,"3,3","9,4",21,1789
40125,AREQUIPA,AREQUIPA,VITOR,4506,"9,1","19,7",16,1610
40126,AREQUIPA,AREQUIPA,YANAHUARA,26354,"0,1","0,6",27,1872
40127,AREQUIPA,AREQUIPA,YARABAMBA,1528,6,"19,4",18,1659
40128,AREQUIPA,AREQUIPA,YURA,43033,"8,7","19,5",17,1622
40129,AREQUIPA,AREQUIPA,JOSÉ LUIS BUSTAMANTE Y,82642,"0,8","2,1",24,1861
40201,AREQUIPA,CAMANA,CAMANA,12677,"2,2","8,6",22,1802
40202,AREQUIPA,CAMANA,JOSÉ MARÍA QUIMPER,4710,"11,2","25,5",15,1499
40203,AREQUIPA,CAMANA,MARÍANO NICOLÁS VALCA,8448,"3,4","12,8",20,1760
40204,AREQUIPA,CAMANA,MARISCAL CÁCERES,6450,"11,8","32,8",14,1370
40205,AREQUIPA,CAMANA,NICOLÁS DE PIÉROLA,7723,"11,2","25,5",15,1500
40206,AREQUIPA,CAMANA,OCOÑA,4040,"7,2","20,3",17,1633
